id,created_at,account_acct,content_text,original_text
115304963806011398,2025-10-02T14:08:40.638000+00:00,NicePrivateJets,✈️ TAKEOFF 📝 Registration: 4BC844 🗺️ Track: [URL] 📊 Today's Stats: 406 private flights tracked (100% of total flights) #Aviation #PrivateJet,✈️ TAKEOFF 📝 Registration: 4BC844 🗺️ Track: https://map.opensky-network.org/?icao=4bc844 📊 Today's Stats: 406 private flights tracked (100% of total flights) #Aviation #PrivateJet 
115304963735900632,2025-10-02T14:08:39.503000+00:00,NB2,Как минимум 91 человек за 10 дней погиб в суданском Эль-Фашире из-за обстрелов — ООН [URL] {2025-10-02 - 16:57:41},Как минимум 91 человек за 10 дней погиб в суданском Эль-Фашире из-за обстрелов — ООН  https://theins.ru/news/285490 {2025-10-02 - 16:57:41} 
115304963699310155,2025-10-02T14:08:38.954000+00:00,billbot,"SRES412 An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Ca... 🗳️ Senate vote PASSED on the Cloture Motion Yeas: 53 R Nays: 44 D, 2 I Not Voting: 1 D [URL] #SRES412 #congress119 #senate #republican #congress","SRES412 An executive resolution authorizing the en bloc consideration in Executive Session of certain nominations on the Executive Ca... 🗳️ Senate vote PASSED on the Cloture Motion Yeas: 53 R Nays: 44 D, 2 I Not Voting: 1 D https://congress.gov/bill/119th-congress/senate-resolution/412 #SRES412 #congress119 #senate #republican #congress "
115304963603982326,2025-10-02T14:08:37.490000+00:00,reciepe,"Where to Find the Freshest Grocery Store Sushi in the US Sushi rolls from grocery stores are popular with customers, but many large supermarket chains fail to deliver on quality. These four major grocery stores receive rave reviews from fans and often work with global suppliers and respected certification programs. Factors such as making sushi in-store daily, sourcing sustainable ingredients, and depending on trained sushi chefs are what distinguish these stores. [URL]","Where to Find the Freshest Grocery Store Sushi in the US Sushi rolls from grocery stores are popular with customers, but many large supermarket chains fail to deliver on quality. These four major grocery stores receive rave reviews from fans and often work with global suppliers and respected certification programs. Factors such as making sushi in-store daily, sourcing sustainable ingredients, and depending on trained sushi chefs are what distinguish these stores. https://recipesmarketplace.com/where-to-find-the-freshest-grocery-store-sushi-in-the-us/?utm_source=mastodon&utm_medium=jetpack_social "
115304963517910875,2025-10-02T14:08:36.178000+00:00,streamerrgb,Now playing on Fresh Radio: Azizam by Ed Sheeran! Tune in now: [URL],Now playing on Fresh Radio: Azizam by Ed Sheeran! Tune in now: http://azuracast2.streamerr.co/public/demo_station 
115304963472614017,2025-10-02T14:08:35.486000+00:00,enterweek,"네이버웹툰, 美 ‘LA 애니메 엑스포 2025’ 성료... 웹툰 IP 글로벌 무대서 주목 네이버웹툰의 모회사인 웹툰 엔터테인먼트가 지난 7월 3일부터 6일(현지 시간)까지 미국 로스앤젤레스 컨벤션 센터에서 열린 ‘LA 애니메 엑스포(LA Anime Expo 2025)’에 참가해 행사를 성공적으로 마쳤다고 오늘(7일) 밝혔다. ​ 북미 최대 규모의 애니메이션 행사인 LA 애니메 엑스포는 애니메이션, 만화, 게임 등 다양한 콘텐츠를 다루는 오프라인 전시회이다. 웹툰 엔터테인먼트는 ‘이야기가 시작되는 곳(Where Stories Start)’이라는 주제로 올해 처음으로 단독 부스를 운영하며 북미 팬들과 본격적인 소통에 나섰고, 전시 기간 동안 매일 수천 명의 팬들이 몰리며 부스는 연일 북적였다. [URL]","네이버웹툰, 美 ‘LA 애니메 엑스포 2025’ 성료… 웹툰 IP 글로벌 무대서 주목 네이버웹툰의 모회사인 웹툰 엔터테인먼트가 지난 7월 3일부터 6일(현지 시간)까지 미국 로스앤젤레스 컨벤션 센터에서 열린 ‘LA 애니메 엑스포(LA Anime Expo 2025)’에 참가해 행사를 성공적으로 마쳤다고 오늘(7일) 밝혔다. ​ 북미 최대 규모의 애니메이션 행사인 LA 애니메 엑스포는 애니메이션, 만화, 게임 등 다양한 콘텐츠를 다루는 오프라인 전시회이다. 웹툰 엔터테인먼트는 ‘이야기가 시작되는 곳(Where Stories Start)’이라는 주제로 올해 처음으로 단독 부스를 운영하며 북미 팬들과 본격적인 소통에 나섰고, 전시 기간 동안 매일 수천 명의 팬들이 몰리며 부스는 연일 북적였다. https://xn--li5buvo0smwa.kr/archives/172159?utm_source=mastodon&utm_medium=jetpack_social "
115304963335042949,2025-10-02T14:08:33.387000+00:00,hrbrmstr,"I have sufficient 360° video + movement surveillance (all locally processed, no ☁️, w/battery + generator backup power) to know if ever I have to quickly do the same internally. Yes, that's a bit paranoid, but we're barely 9 months into this mess, and things are not looking great.","I have sufficient 360° video + movement surveillance (all locally processed, no ☁️, w/battery + generator backup power) to know if ever I have to quickly do the same internally. Yes, that's a bit paranoid, but we're barely 9 months into this mess, and things are not looking great. "
115304963208846947,2025-10-02T14:08:31.462000+00:00,tanasisme,Now playing on Rockstar Radio: Praf de stele by Vita de vie! Tune in now: [URL],Now playing on Rockstar Radio: Praf de stele by Vita de vie! Tune in now: https://a5.asurahosting.com/public/rockstar_radio 
115304963174930942,2025-10-02T14:08:30.944000+00:00,NB2,Двух студентов во Владимире оштрафовали по новой статье УК о «пробиве» — «Медиазона» [URL] {2025-10-02 - 17:05:11},Двух студентов во Владимире оштрафовали по новой статье УК о «пробиве» — «Медиазона»     https://theins.ru/news/285497 {2025-10-02 - 17:05:11} 
115304963147724988,2025-10-02T14:08:30.792000+00:00,nctrnm,"#NowPlaying: ""DKN - Detonator '92"" by Skankandbass [Profile link: [URL] [Track link: [URL] on #SoundCloud. #newmusic via Twitter [URL]","#NowPlaying: ""DKN - Detonator '92"" by Skankandbass [Profile link: https://t.co/dOKuaIhQcI], [Track link: https://t.co/Cj1d1UKMRc] on #SoundCloud. #newmusic  via Twitter https://twitter.com/nctrnm "
115304963139377368,2025-10-02T14:08:30.403000+00:00,reciepe,"The Best Way to Cook Grilled Cheese, According to Our Tests For superior flavor and a superbly crispy texture, butter your bread using a high-quality brand like Kerrygold. Coconut oil was a surprise hit, yielding the crispiest crust and a mild flavor that allowed the cheese to shine. The most important factor for a crisp exterior and gooey cheese is not the cooking fat, but patience: Cook over medium-low heat for about four minutes on each side. [URL]","The Best Way to Cook Grilled Cheese, According to Our Tests For superior flavor and a superbly crispy texture, butter your bread using a high-quality brand like Kerrygold. Coconut oil was a surprise hit, yielding the crispiest crust and a mild flavor that allowed the cheese to shine. The most important factor for a crisp exterior and gooey cheese is not the cooking fat, but patience: Cook over medium-low heat for about four minutes on each side. https://recipesmarketplace.com/the-best-way-to-cook-grilled-cheese-according-to-our-tests/?utm_source=mastodon&utm_medium=jetpack_social "
115304963093026399,2025-10-02T14:08:29.694000+00:00,zizzyfizzy,"Speaking of a small creative studio complex and other building projects in my city or town, rather than those so-called ""specialized"" architects and building companies that are hard to find, I would need to form a team of architects, construction companies, and governments.","Speaking of a small creative studio complex and other building projects in my city or town, rather than those so-called ""specialized"" architects and building companies that are hard to find, I would need to form a team of architects, construction companies, and governments. "
115304962182551753,2025-10-02T14:08:15.801000+00:00,cobratbq,To some abusive people: I don't need your fcking sympathy. I need to you to correct all the lies and false accusations I have been under constant attack over. And that includes bullshit and unjustified attacks over the last 10 years.,To some abusive people: I don't need your fcking sympathy. I need to you to correct all the lies and false accusations I have been under constant attack over. And that includes bullshit and unjustified attacks over the last 10 years. 
115304962015210730,2025-10-02T14:08:13.255000+00:00,biohackingpathway,#DementiaCare #HydrationTips #ElderlyHealth #WaterIntake #HealthRetreat #DementiaRecovery #HealthyAging #WellnessTips #CaregiverSupport #SeniorCare #DementiaCare #HydrationTips #ElderlyHealth #WaterIntake #HealthRetreat #DementiaRecovery #HealthyAging #WellnessTips #CaregiverSupport #SeniorCare [URL],#DementiaCare #HydrationTips #ElderlyHealth #WaterIntake #HealthRetreat #DementiaRecovery #HealthyAging #WellnessTips #CaregiverSupport #SeniorCare #DementiaCare #HydrationTips #ElderlyHealth #WaterIntake #HealthRetreat #DementiaRecovery #HealthyAging #WellnessTips #CaregiverSupport #SeniorCare https://mastodon.social/@biohackingpathway/115304961962014520 
115304962013532478,2025-10-02T14:08:13.223000+00:00,jasonpettus,"There's something delightfully ironic about people this week discussing the death of representational sculpture, after the unveiling of a Tina Turner statue that looks like a horrifying abomination, just to have one of the most prestigious sculpture awards in the world announce this year's winner today, to a guy who makes sculptures that look like this [URL]","There's something delightfully ironic about people this week discussing the death of representational sculpture, after the unveiling of a Tina Turner statue that looks like a horrifying abomination, just to have one of the most prestigious sculpture awards in the world announce this year's winner today, to a guy who makes sculptures that look like this https://www.nytimes.com/2025/10/02/arts/design/petrit-halilaj-wins-nasher-prize-for-sculpture.html "
115304962004227036,2025-10-02T14:08:13.091000+00:00,aboveedxw,#SVW24JM: Global Jet Luxembourg SA (#Bombardier Challenger 350 • LX-GJM) [URL] km out at -375 ft - heading SE with [URL] km/h. [URL] [URL] 1000 • 16:06:22 #GWT #EDXW #adsb,#SVW24JM: Global Jet Luxembourg SA (#Bombardier Challenger 350 • LX-GJM)  2.0 km out at -375 ft - heading SE with 237.1 km/h.  https://globe.adsbexchange.com/?icao=4D0227 https://www.jetphotos.com/photo/keyword/LX-GJM 1000 • 16:06:22 #GWT #EDXW #adsb 
115304961962014520,2025-10-02T14:08:12.448000+00:00,biohackingpathway,"Dementia Recovery? Try This Simple Trick! Discover how proper hydration aids dementia recovery! Our expert shares simple techniques for increasing water intake, even for those hesitant due to accidents. Learn how small sips can make a big difference in elderly health and well-being. Follow @biohackingpathway for more⁣","Dementia Recovery? Try This Simple Trick! Discover how proper hydration aids dementia recovery!  Our expert shares simple techniques for increasing water intake, even for those hesitant due to accidents. Learn how small sips can make a big difference in elderly health and well-being. Follow @biohackingpathway for more⁣ "
115304961679025917,2025-10-02T14:08:08.117000+00:00,audiobookabb,"The Dark Healer - BOOK 8 - Alex Toxic, Nadya Lee Audiobook","The Dark Healer - BOOK 8 - Alex Toxic, Nadya Lee Audiobook "
115304961655869929,2025-10-02T14:08:07.765000+00:00,audiobookabb,"Bound by Fire: The Ashen Crown, Vol. 1 - Elli J. Morrigan Audiobook","Bound by Fire: The Ashen Crown, Vol. 1 - Elli J. Morrigan Audiobook "
115304961620858394,2025-10-02T14:08:07.231000+00:00,audiobookabb,30 Days to Thrive with ADHD - Alok Kanojia MD MPH Audiobook,30 Days to Thrive with ADHD - Alok Kanojia MD MPH Audiobook 
115304961577149069,2025-10-02T14:08:06.563000+00:00,audiobookabb,The Burden of Proof - Scott Turow Audiobook,The Burden of Proof - Scott Turow Audiobook 
115304961505834626,2025-10-02T14:08:05.476000+00:00,audiobookabb,"Lady’s Steed: Swords and Tiaras, Book 1 - Eve Langlais Audiobook","Lady’s Steed: Swords and Tiaras, Book 1 - Eve Langlais Audiobook "
115304961471771995,2025-10-02T14:08:04.954000+00:00,audiobookabb,"Fake Shot (Boston Rebels, Book 2) - Julia Connors Audiobook","Fake Shot (Boston Rebels, Book 2) - Julia Connors Audiobook "
115304961458642277,2025-10-02T14:08:04.772000+00:00,tibrnowplayingbot,Artist: Lehto x Socool (@socool) Support: [URL] Title: Sierra Album: Sierra Station: The Indie Beat Radio - NHAM Live: [URL] Up next: BENDY - Haunted Visit: [URL] #tibrNowPlaying #theIndieBeatNowPlaying #tibrNham,Artist:	Lehto x Socool (@socool)  Support:	https://lehto.bandcamp.com/album/sierra  Title:	Sierra  Album:	 Sierra  Station:	The Indie Beat Radio - NHAM  Live:	https://nham.co.uk/listen Up next:	BENDY - Haunted Visit:	https://theindiebeat.fm  #tibrNowPlaying #theIndieBeatNowPlaying #tibrNham 
115304961436102010,2025-10-02T14:08:04.410000+00:00,leadlagreport,"Durable goods orders in the US increased by [URL] % month-over-month to $ [URL] billion in August, following the [URL] % drop in July, and far ahead of market estimates of a [URL] % slip.","Durable goods orders in the US increased by 2.9% month-over-month to $312.1 billion in August, following the 2.7% drop in July, and far ahead of market estimates of a 0.5% slip. "
115304961407772745,2025-10-02T14:08:03.979000+00:00,audiobookabb,"Queen’s Griffon: Swords and Tiaras, Book 2 - Eve Langlais Audiobook","Queen’s Griffon: Swords and Tiaras, Book 2 - Eve Langlais Audiobook "
115304961399400350,2025-10-02T14:08:03.852000+00:00,morningroutines,“No one owes you anything.” — Amelia Boone,“No one owes you anything.” — Amelia Boone 
